x, y
0.930000,-0.066057
0.940000,-0.056321
0.950000,-0.046689
0.960000,-0.037158
0.970000,-0.027725
0.980000,-0.018389
0.990000,-0.009148
1.000000,0.000000
1.010000,0.009057
1.020000,0.018025
1.030000,0.026906
1.040000,0.035700
1.050000,0.044411
1.060000,0.053039
1.070000,0.061586
1.080000,0.070053
1.090000,0.078442
1.100000,0.086755
1.110000,0.094993
1.120000,0.103156
1.130000,0.111247
1.140000,0.119267
1.150000,0.127217
1.160000,0.135098
1.170000,0.142911
1.180000,0.150658
1.190000,0.158339
1.200000,0.165956
1.210000,0.173510
1.220000,0.181002
1.230000,0.188432
1.240000,0.195803
1.250000,0.203114
1.260000,0.210367
1.270000,0.217563
1.280000,0.224702
1.290000,0.231785
1.300000,0.238814
1.310000,0.245789
1.320000,0.252711
1.330000,0.259581
1.340000,0.266399
1.350000,0.273167
1.360000,0.279885
1.370000,0.286553
1.380000,0.293173
1.390000,0.299745
1.400000,0.306270
1.410000,0.312749
1.420000,0.319182
1.430000,0.325569
1.440000,0.331913
1.450000,0.338212
1.460000,0.344468
1.470000,0.350681
1.480000,0.356852
1.490000,0.362982
1.500000,0.369070
1.510000,0.375118
1.520000,0.381127
1.530000,0.387095
1.540000,0.393025
1.550000,0.398917
1.560000,0.404771
1.570000,0.410587
1.580000,0.416366
1.590000,0.422109
1.600000,0.427816
1.610000,0.433487
1.620000,0.439123
1.630000,0.444725
1.640000,0.450292
1.650000,0.455825
1.660000,0.461325
1.670000,0.466792
1.680000,0.472227
1.690000,0.477629
1.700000,0.482999
1.710000,0.488337
1.720000,0.493645
1.730000,0.498922
1.740000,0.504168
1.750000,0.509384
1.760000,0.514571
1.770000,0.519728
1.780000,0.524856
1.790000,0.529956
1.800000,0.535027
1.810000,0.540069
1.820000,0.545085
1.830000,0.550072
1.840000,0.555033
1.850000,0.559966
1.860000,0.564873
1.870000,0.569754
1.880000,0.574608
1.890000,0.579437
1.900000,0.584241
1.910000,0.589019
1.920000,0.593772
1.930000,0.598501
1.940000,0.603205
1.950000,0.607885
1.960000,0.612541
1.970000,0.617173
1.980000,0.621782
1.990000,0.626367
2.000000,0.630930
2.010000,0.635470
2.020000,0.639987
2.030000,0.644482
2.040000,0.648955
2.050000,0.653406
2.060000,0.657835
2.070000,0.662243
2.080000,0.666630
2.090000,0.670996
2.100000,0.675341
2.110000,0.679665
2.120000,0.683968
2.130000,0.688252
2.140000,0.692515
2.150000,0.696759
2.160000,0.700983
2.170000,0.705187
2.180000,0.709372
2.190000,0.713538
2.200000,0.717685
2.210000,0.721813
2.220000,0.725922
2.230000,0.730013
2.240000,0.734086
2.250000,0.738141
2.260000,0.742177
2.270000,0.746196
2.280000,0.750197
2.290000,0.754180
2.300000,0.758147
2.310000,0.762096
2.320000,0.766028
2.330000,0.769943
2.340000,0.773841
2.350000,0.777722
2.360000,0.781588
2.370000,0.785436
2.380000,0.789269
2.390000,0.793085
2.400000,0.796886
2.410000,0.800671
2.420000,0.804440
2.430000,0.808194
2.440000,0.811932
2.450000,0.815655
2.460000,0.819362
2.470000,0.823055
2.480000,0.826733
2.490000,0.830396
2.500000,0.834044
2.510000,0.837678
2.520000,0.841297
2.530000,0.844902
2.540000,0.848492
2.550000,0.852069
2.560000,0.855632
2.570000,0.859180
2.580000,0.862715
2.590000,0.866236
2.600000,0.869744
2.610000,0.873238
2.620000,0.876719
2.630000,0.880187
2.640000,0.883641
2.650000,0.887082
2.660000,0.890511
2.670000,0.893926
2.680000,0.897329
2.690000,0.900719
2.700000,0.904097
2.710000,0.907462
2.720000,0.910814
2.730000,0.914155
2.740000,0.917483
2.750000,0.920799
2.760000,0.924103
2.770000,0.927395
2.780000,0.930675
2.790000,0.933943
2.800000,0.937200
2.810000,0.940445
2.820000,0.943679
2.830000,0.946901
2.840000,0.950111
2.850000,0.953311
2.860000,0.956499
2.870000,0.959676
2.880000,0.962842
2.890000,0.965997
2.900000,0.969142
2.910000,0.972275
2.920000,0.975397
2.930000,0.978509
2.940000,0.981611
2.950000,0.984702
2.960000,0.987782
2.970000,0.990852
2.980000,0.993911
2.990000,0.996961
3.000000,1.000000
3.010000,1.003029
3.020000,1.006048
3.030000,1.009057
3.040000,1.012056
3.050000,1.015046
3.060000,1.018025
3.070000,1.020995
3.080000,1.023955
3.090000,1.026906
