x, y
5.030000,1.003717
5.040000,1.004951
5.050000,1.006183
5.060000,1.007412
5.070000,1.008638
5.080000,1.009863
5.090000,1.011085
5.100000,1.012304
5.110000,1.013521
5.120000,1.014736
5.130000,1.015948
5.140000,1.017158
5.150000,1.018366
5.160000,1.019571
5.170000,1.020774
5.180000,1.021975
5.190000,1.023173
5.200000,1.024369
5.210000,1.025563
5.220000,1.026754
5.230000,1.027944
5.240000,1.029130
5.250000,1.030315
5.260000,1.031497
5.270000,1.032678
5.280000,1.033855
5.290000,1.035031
5.300000,1.036205
5.310000,1.037376
5.320000,1.038545
5.330000,1.039712
5.340000,1.040876
5.350000,1.042039
5.360000,1.043199
5.370000,1.044357
5.380000,1.045513
5.390000,1.046667
5.400000,1.047819
5.410000,1.048968
5.420000,1.050116
5.430000,1.051261
5.440000,1.052404
5.450000,1.053545
5.460000,1.054684
5.470000,1.055821
5.480000,1.056956
5.490000,1.058089
5.500000,1.059220
5.510000,1.060348
5.520000,1.061475
5.530000,1.062599
5.540000,1.063722
5.550000,1.064843
5.560000,1.065961
5.570000,1.067078
5.580000,1.068192
5.590000,1.069305
5.600000,1.070415
5.610000,1.071524
5.620000,1.072630
5.630000,1.073735
5.640000,1.074837
5.650000,1.075938
5.660000,1.077037
5.670000,1.078134
5.680000,1.079229
5.690000,1.080321
5.700000,1.081412
5.710000,1.082502
5.720000,1.083589
5.730000,1.084674
5.740000,1.085758
5.750000,1.086839
5.760000,1.087919
5.770000,1.088996
5.780000,1.090072
5.790000,1.091146
5.800000,1.092219
5.810000,1.093289
5.820000,1.094357
5.830000,1.095424
5.840000,1.096489
5.850000,1.097552
5.860000,1.098613
5.870000,1.099673
5.880000,1.100730
5.890000,1.101786
5.900000,1.102840
5.910000,1.103892
5.920000,1.104943
5.930000,1.105991
5.940000,1.107038
5.950000,1.108083
5.960000,1.109127
5.970000,1.110168
5.980000,1.111208
5.990000,1.112246
6.000000,1.113283
6.010000,1.114317
6.020000,1.115350
6.030000,1.116382
6.040000,1.117411
6.050000,1.118439
6.060000,1.119465
6.070000,1.120490
6.080000,1.121513
6.090000,1.122534
6.100000,1.123553
6.110000,1.124571
6.120000,1.125587
6.130000,1.126601
6.140000,1.127614
6.150000,1.128625
6.160000,1.129635
6.170000,1.130643
6.180000,1.131649
6.190000,1.132653
6.200000,1.133656
6.210000,1.134658
6.220000,1.135657
6.230000,1.136655
6.240000,1.137652
6.250000,1.138647
6.260000,1.139640
6.270000,1.140632
6.280000,1.141622
6.290000,1.142611
6.300000,1.143598
6.310000,1.144583
6.320000,1.145567
6.330000,1.146550
6.340000,1.147530
6.350000,1.148510
6.360000,1.149487
6.370000,1.150463
6.380000,1.151438
6.390000,1.152411
6.400000,1.153383
6.410000,1.154353
6.420000,1.155321
6.430000,1.156289
6.440000,1.157254
6.450000,1.158218
6.460000,1.159181
6.470000,1.160142
6.480000,1.161101
6.490000,1.162059
6.500000,1.163016
6.510000,1.163971
6.520000,1.164925
6.530000,1.165877
6.540000,1.166828
6.550000,1.167777
6.560000,1.168725
6.570000,1.169672
6.580000,1.170617
6.590000,1.171560
6.600000,1.172502
6.610000,1.173443
6.620000,1.174382
6.630000,1.175320
6.640000,1.176257
6.650000,1.177192
6.660000,1.178125
6.670000,1.179058
6.680000,1.179988
6.690000,1.180918
6.700000,1.181846
6.710000,1.182773
6.720000,1.183698
6.730000,1.184622
6.740000,1.185544
6.750000,1.186466
6.760000,1.187385
6.770000,1.188304
6.780000,1.189221
6.790000,1.190137
6.800000,1.191051
6.810000,1.191964
6.820000,1.192876
6.830000,1.193786
6.840000,1.194695
6.850000,1.195603
6.860000,1.196509
6.870000,1.197414
6.880000,1.198318
6.890000,1.199221
6.900000,1.200122
6.910000,1.201022
6.920000,1.201920
6.930000,1.202817
6.940000,1.203713
6.950000,1.204608
6.960000,1.205501
6.970000,1.206393
6.980000,1.207284
6.990000,1.208174
7.000000,1.209062
7.010000,1.209949
7.020000,1.210835
7.030000,1.211719
7.040000,1.212602
7.050000,1.213484
7.060000,1.214365
7.070000,1.215244
7.080000,1.216123
7.090000,1.217000
7.100000,1.217875
7.110000,1.218750
7.120000,1.219623
7.130000,1.220495
7.140000,1.221366
7.150000,1.222236
7.160000,1.223104
7.170000,1.223971
7.180000,1.224837
7.190000,1.225702
7.200000,1.226566
7.210000,1.227428
7.220000,1.228289
7.230000,1.229149
7.240000,1.230008
7.250000,1.230865
7.260000,1.231722
7.270000,1.232577
7.280000,1.233431
7.290000,1.234284
7.300000,1.235136
7.310000,1.235986
7.320000,1.236836
7.330000,1.237684
7.340000,1.238531
7.350000,1.239377
7.360000,1.240222
7.370000,1.241065
7.380000,1.241908
7.390000,1.242749
7.400000,1.243589
7.410000,1.244429
7.420000,1.245267
7.430000,1.246103
7.440000,1.246939
7.450000,1.247774
7.460000,1.248607
7.470000,1.249439
7.480000,1.250271
7.490000,1.251101
7.500000,1.251930
7.510000,1.252758
7.520000,1.253584
7.530000,1.254410
7.540000,1.255235
7.550000,1.256058
7.560000,1.256881
7.570000,1.257702
7.580000,1.258522
7.590000,1.259341
7.600000,1.260159
7.610000,1.260976
7.620000,1.261792
7.630000,1.262607
7.640000,1.263421
7.650000,1.264234
7.660000,1.265045
7.670000,1.265856
7.680000,1.266666
7.690000,1.267474
7.700000,1.268282
7.710000,1.269088
7.720000,1.269893
7.730000,1.270698
7.740000,1.271501
7.750000,1.272303
7.760000,1.273104
7.770000,1.273905
7.780000,1.274704
7.790000,1.275502
7.800000,1.276299
7.810000,1.277095
7.820000,1.277890
7.830000,1.278684
7.840000,1.279477
7.850000,1.280269
7.860000,1.281060
7.870000,1.281850
7.880000,1.282639
7.890000,1.283427
7.900000,1.284214
7.910000,1.285000
7.920000,1.285785
7.930000,1.286569
7.940000,1.287352
7.950000,1.288134
7.960000,1.288915
7.970000,1.289695
7.980000,1.290474
7.990000,1.291253
8.000000,1.292030
8.010000,1.292806
8.020000,1.293581
8.030000,1.294355
8.040000,1.295129
8.050000,1.295901
8.060000,1.296672
8.070000,1.297443
8.080000,1.298212
8.090000,1.298981
8.100000,1.299748
8.110000,1.300515
8.120000,1.301281
8.130000,1.302045
8.140000,1.302809
8.150000,1.303572
8.160000,1.304334
8.170000,1.305095
8.180000,1.305855
8.190000,1.306614
8.200000,1.307372
8.210000,1.308129
8.220000,1.308886
8.230000,1.309641
8.240000,1.310396
8.250000,1.311149
8.260000,1.311902
8.270000,1.312654
8.280000,1.313405
8.290000,1.314154
8.300000,1.314904
8.310000,1.315652
8.320000,1.316399
8.330000,1.317145
8.340000,1.317891
8.350000,1.318635
8.360000,1.319379
8.370000,1.320122
8.380000,1.320864
8.390000,1.321605
8.400000,1.322345
8.410000,1.323084
8.420000,1.323822
8.430000,1.324560
8.440000,1.325296
8.450000,1.326032
8.460000,1.326767
8.470000,1.327501
8.480000,1.328234
8.490000,1.328967
8.500000,1.329698
8.510000,1.330428
8.520000,1.331158
8.530000,1.331887
8.540000,1.332615
8.550000,1.333342
8.560000,1.334068
8.570000,1.334794
8.580000,1.335518
8.590000,1.336242
8.600000,1.336965
8.610000,1.337687
8.620000,1.338408
8.630000,1.339129
8.640000,1.339848
8.650000,1.340567
8.660000,1.341285
8.670000,1.342002
8.680000,1.342718
8.690000,1.343434
8.700000,1.344148
8.710000,1.344862
8.720000,1.345575
8.730000,1.346287
8.740000,1.346998
8.750000,1.347709
8.760000,1.348419
8.770000,1.349127
8.780000,1.349836
8.790000,1.350543
8.800000,1.351249
8.810000,1.351955
8.820000,1.352660
8.830000,1.353364
8.840000,1.354067
8.850000,1.354770
8.860000,1.355471
8.870000,1.356172
8.880000,1.356872
8.890000,1.357572
8.900000,1.358270
8.910000,1.358968
8.920000,1.359665
8.930000,1.360361
8.940000,1.361056
8.950000,1.361751
8.960000,1.362445
8.970000,1.363138
8.980000,1.363830
8.990000,1.364522
9.000000,1.365212
9.010000,1.365902
9.020000,1.366592
9.030000,1.367280
9.040000,1.367968
9.050000,1.368655
9.060000,1.369341
9.070000,1.370026
9.080000,1.370711
9.090000,1.371395
9.100000,1.372078
9.110000,1.372760
9.120000,1.373442
9.130000,1.374123
9.140000,1.374803
9.150000,1.375483
9.160000,1.376161
9.170000,1.376839
9.180000,1.377517
9.190000,1.378193
9.200000,1.378869
9.210000,1.379544
9.220000,1.380218
9.230000,1.380891
9.240000,1.381564
9.250000,1.382236
9.260000,1.382908
9.270000,1.383578
9.280000,1.384248
9.290000,1.384917
9.300000,1.385586
9.310000,1.386254
9.320000,1.386921
9.330000,1.387587
9.340000,1.388253
9.350000,1.388917
9.360000,1.389582
9.370000,1.390245
9.380000,1.390908
9.390000,1.391570
9.400000,1.392231
9.410000,1.392892
9.420000,1.393552
9.430000,1.394211
9.440000,1.394870
9.450000,1.395527
9.460000,1.396185
9.470000,1.396841
9.480000,1.397497
9.490000,1.398152
9.500000,1.398806
9.510000,1.399460
9.520000,1.400113
9.530000,1.400765
9.540000,1.401417
9.550000,1.402068
9.560000,1.402718
9.570000,1.403368
9.580000,1.404017
9.590000,1.404665
9.600000,1.405312
9.610000,1.405959
9.620000,1.406606
9.630000,1.407251
9.640000,1.407896
9.650000,1.408540
9.660000,1.409184
9.670000,1.409827
9.680000,1.410469
9.690000,1.411110
9.700000,1.411751
9.710000,1.412391
9.720000,1.413031
9.730000,1.413670
9.740000,1.414308
9.750000,1.414946
9.760000,1.415583
9.770000,1.416219
9.780000,1.416855
9.790000,1.417490
9.800000,1.418124
9.810000,1.418758
9.820000,1.419391
9.830000,1.420023
9.840000,1.420655
9.850000,1.421286
9.860000,1.421916
9.870000,1.422546
9.880000,1.423175
9.890000,1.423804
9.900000,1.424432
9.910000,1.425059
9.920000,1.425686
9.930000,1.426312
9.940000,1.426937
9.950000,1.427562
9.960000,1.428186
9.970000,1.428810
9.980000,1.429433
9.990000,1.430055
10.000000,1.430677
