x, y
3.580000,1.839960
3.590000,1.843984
3.600000,1.847997
3.610000,1.851999
3.620000,1.855990
3.630000,1.859970
3.640000,1.863939
3.650000,1.867897
3.660000,1.871844
3.670000,1.875780
3.680000,1.879706
3.690000,1.883621
3.700000,1.887525
3.710000,1.891419
3.720000,1.895303
3.730000,1.899176
3.740000,1.903038
3.750000,1.906891
3.760000,1.910733
3.770000,1.914565
3.780000,1.918386
3.790000,1.922198
3.800000,1.925999
3.810000,1.929791
3.820000,1.933573
3.830000,1.937344
3.840000,1.941106
3.850000,1.944858
3.860000,1.948601
3.870000,1.952334
3.880000,1.956057
3.890000,1.959770
3.900000,1.963474
3.910000,1.967169
3.920000,1.970854
3.930000,1.974529
3.940000,1.978196
3.950000,1.981853
3.960000,1.985500
3.970000,1.989139
3.980000,1.992768
3.990000,1.996389
4.000000,2.000000
4.010000,2.003602
4.020000,2.007196
4.030000,2.010780
4.040000,2.014355
4.050000,2.017922
4.060000,2.021480
4.070000,2.025029
4.080000,2.028569
4.090000,2.032101
4.100000,2.035624
4.110000,2.039138
4.120000,2.042644
4.130000,2.046142
4.140000,2.049631
4.150000,2.053111
4.160000,2.056584
4.170000,2.060047
4.180000,2.063503
4.190000,2.066950
4.200000,2.070389
4.210000,2.073820
4.220000,2.077243
4.230000,2.080658
4.240000,2.084064
4.250000,2.087463
4.260000,2.090853
4.270000,2.094236
4.280000,2.097611
4.290000,2.100978
4.300000,2.104337
4.310000,2.107688
4.320000,2.111031
4.330000,2.114367
4.340000,2.117695
4.350000,2.121015
4.360000,2.124328
4.370000,2.127633
4.380000,2.130931
4.390000,2.134221
4.400000,2.137504
4.410000,2.140779
4.420000,2.144046
4.430000,2.147307
4.440000,2.150560
4.450000,2.153805
4.460000,2.157044
4.470000,2.160275
4.480000,2.163499
4.490000,2.166715
4.500000,2.169925
4.510000,2.173127
4.520000,2.176323
4.530000,2.179511
4.540000,2.182692
4.550000,2.185867
4.560000,2.189034
4.570000,2.192194
4.580000,2.195348
4.590000,2.198494
4.600000,2.201634
4.610000,2.204767
4.620000,2.207893
4.630000,2.211012
4.640000,2.214125
4.650000,2.217231
4.660000,2.220330
4.670000,2.223423
4.680000,2.226509
4.690000,2.229588
4.700000,2.232661
4.710000,2.235727
4.720000,2.238787
4.730000,2.241840
4.740000,2.244887
4.750000,2.247928
4.760000,2.250962
4.770000,2.253989
4.780000,2.257011
4.790000,2.260026
4.800000,2.263034
4.810000,2.266037
4.820000,2.269033
4.830000,2.272023
4.840000,2.275007
4.850000,2.277985
4.860000,2.280956
4.870000,2.283922
4.880000,2.286881
4.890000,2.289835
4.900000,2.292782
4.910000,2.295723
4.920000,2.298658
4.930000,2.301588
4.940000,2.304511
4.950000,2.307429
4.960000,2.310340
4.970000,2.313246
4.980000,2.316146
4.990000,2.319040
5.000000,2.321928
5.010000,2.324811
5.020000,2.327687
5.030000,2.330558
5.040000,2.333424
5.050000,2.336283
5.060000,2.339137
5.070000,2.341986
5.080000,2.344829
5.090000,2.347666
5.100000,2.350497
5.110000,2.353323
5.120000,2.356144
5.130000,2.358959
5.140000,2.361768
5.150000,2.364572
5.160000,2.367371
5.170000,2.370164
5.180000,2.372952
5.190000,2.375735
5.200000,2.378512
5.210000,2.381283
5.220000,2.384050
5.230000,2.386811
5.240000,2.389567
5.250000,2.392317
5.260000,2.395063
5.270000,2.397803
5.280000,2.400538
5.290000,2.403268
5.300000,2.405992
5.310000,2.408712
5.320000,2.411426
5.330000,2.414136
5.340000,2.416840
5.350000,2.419539
5.360000,2.422233
5.370000,2.424922
5.380000,2.427606
5.390000,2.430285
5.400000,2.432959
5.410000,2.435629
5.420000,2.438293
5.430000,2.440952
5.440000,2.443607
5.450000,2.446256
5.460000,2.448901
5.470000,2.451541
5.480000,2.454176
5.490000,2.456806
5.500000,2.459432
5.510000,2.462052
5.520000,2.464668
5.530000,2.467280
5.540000,2.469886
5.550000,2.472488
5.560000,2.475085
5.570000,2.477677
5.580000,2.480265
5.590000,2.482848
5.600000,2.485427
5.610000,2.488001
5.620000,2.490570
5.630000,2.493135
5.640000,2.495695
5.650000,2.498251
5.660000,2.500802
5.670000,2.503349
5.680000,2.505891
5.690000,2.508429
5.700000,2.510962
5.710000,2.513491
5.720000,2.516015
5.730000,2.518535
5.740000,2.521051
5.750000,2.523562
5.760000,2.526069
5.770000,2.528571
5.780000,2.531070
5.790000,2.533563
5.800000,2.536053
5.810000,2.538538
5.820000,2.541019
5.830000,2.543496
5.840000,2.545968
5.850000,2.548437
5.860000,2.550901
5.870000,2.553361
5.880000,2.555816
5.890000,2.558268
5.900000,2.560715
5.910000,2.563158
5.920000,2.565597
5.930000,2.568032
5.940000,2.570463
5.950000,2.572890
5.960000,2.575312
5.970000,2.577731
5.980000,2.580146
5.990000,2.582556
6.000000,2.584963
6.010000,2.587365
6.020000,2.589764
6.030000,2.592158
6.040000,2.594549
6.050000,2.596935
6.060000,2.599318
6.070000,2.601697
6.080000,2.604071
6.090000,2.606442
6.100000,2.608809
6.110000,2.611172
6.120000,2.613532
6.130000,2.615887
6.140000,2.618239
6.150000,2.620586
6.160000,2.622930
6.170000,2.625271
6.180000,2.627607
6.190000,2.629939
6.200000,2.632268
6.210000,2.634593
6.220000,2.636915
6.230000,2.639232
6.240000,2.641546
6.250000,2.643856
6.260000,2.646163
6.270000,2.648465
6.280000,2.650765
6.290000,2.653060
6.300000,2.655352
6.310000,2.657640
6.320000,2.659925
6.330000,2.662206
6.340000,2.664483
6.350000,2.666757
6.360000,2.669027
6.370000,2.671293
6.380000,2.673556
6.390000,2.675816
6.400000,2.678072
6.410000,2.680324
6.420000,2.682573
6.430000,2.684819
6.440000,2.687061
6.450000,2.689299
6.460000,2.691534
6.470000,2.693766
6.480000,2.695994
6.490000,2.698219
6.500000,2.700440
6.510000,2.702658
6.520000,2.704872
6.530000,2.707083
6.540000,2.709291
6.550000,2.711495
6.560000,2.713696
6.570000,2.715893
6.580000,2.718088
6.590000,2.720279
6.600000,2.722466
6.610000,2.724650
6.620000,2.726831
6.630000,2.729009
6.640000,2.731183
6.650000,2.733354
6.660000,2.735522
6.670000,2.737687
6.680000,2.739848
6.690000,2.742006
6.700000,2.744161
6.710000,2.746313
6.720000,2.748461
6.730000,2.750607
6.740000,2.752749
6.750000,2.754888
6.760000,2.757023
6.770000,2.759156
6.780000,2.761285
6.790000,2.763412
6.800000,2.765535
6.810000,2.767655
6.820000,2.769772
6.830000,2.771886
6.840000,2.773996
6.850000,2.776104
6.860000,2.778209
6.870000,2.780310
6.880000,2.782409
6.890000,2.784504
6.900000,2.786596
6.910000,2.788686
6.920000,2.790772
6.930000,2.792855
6.940000,2.794936
6.950000,2.797013
6.960000,2.799087
6.970000,2.801159
6.980000,2.803227
6.990000,2.805293
7.000000,2.807355
7.010000,2.809414
7.020000,2.811471
7.030000,2.813525
7.040000,2.815575
7.050000,2.817623
7.060000,2.819668
7.070000,2.821710
7.080000,2.823749
7.090000,2.825786
7.100000,2.827819
7.110000,2.829850
7.120000,2.831877
7.130000,2.833902
7.140000,2.835924
7.150000,2.837943
7.160000,2.839960
7.170000,2.841973
7.180000,2.843984
7.190000,2.845992
7.200000,2.847997
7.210000,2.849999
7.220000,2.851999
7.230000,2.853996
7.240000,2.855990
7.250000,2.857981
7.260000,2.859970
7.270000,2.861955
7.280000,2.863939
7.290000,2.865919
7.300000,2.867897
7.310000,2.869871
7.320000,2.871844
7.330000,2.873813
7.340000,2.875780
7.350000,2.877744
7.360000,2.879706
7.370000,2.881665
7.380000,2.883621
7.390000,2.885574
7.400000,2.887525
7.410000,2.889474
7.420000,2.891419
7.430000,2.893362
7.440000,2.895303
7.450000,2.897240
7.460000,2.899176
7.470000,2.901108
7.480000,2.903038
7.490000,2.904966
7.500000,2.906891
7.510000,2.908813
7.520000,2.910733
7.530000,2.912650
7.540000,2.914565
7.550000,2.916477
7.560000,2.918386
7.570000,2.920293
7.580000,2.922198
7.590000,2.924100
7.600000,2.925999
7.610000,2.927897
7.620000,2.929791
7.630000,2.931683
7.640000,2.933573
7.650000,2.935460
7.660000,2.937344
7.670000,2.939227
7.680000,2.941106
7.690000,2.942984
7.700000,2.944858
7.710000,2.946731
7.720000,2.948601
7.730000,2.950468
7.740000,2.952334
7.750000,2.954196
7.760000,2.956057
7.770000,2.957915
7.780000,2.959770
7.790000,2.961623
7.800000,2.963474
7.810000,2.965323
7.820000,2.967169
7.830000,2.969012
7.840000,2.970854
7.850000,2.972693
7.860000,2.974529
7.870000,2.976364
7.880000,2.978196
7.890000,2.980025
7.900000,2.981853
7.910000,2.983678
7.920000,2.985500
7.930000,2.987321
7.940000,2.989139
7.950000,2.990955
7.960000,2.992768
7.970000,2.994580
7.980000,2.996389
7.990000,2.998196
8.000000,3.000000
8.010000,3.001802
8.020000,3.003602
8.030000,3.005400
8.040000,3.007196
8.050000,3.008989
8.060000,3.010780
8.070000,3.012569
8.080000,3.014355
8.090000,3.016140
8.100000,3.017922
8.110000,3.019702
8.120000,3.021480
8.130000,3.023255
8.140000,3.025029
8.150000,3.026800
8.160000,3.028569
8.170000,3.030336
8.180000,3.032101
8.190000,3.033864
8.200000,3.035624
8.210000,3.037382
8.220000,3.039138
8.230000,3.040892
8.240000,3.042644
8.250000,3.044394
8.260000,3.046142
8.270000,3.047887
8.280000,3.049631
8.290000,3.051372
8.300000,3.053111
8.310000,3.054849
8.320000,3.056584
8.330000,3.058317
8.340000,3.060047
8.350000,3.061776
8.360000,3.063503
8.370000,3.065228
8.380000,3.066950
8.390000,3.068671
8.400000,3.070389
8.410000,3.072106
8.420000,3.073820
8.430000,3.075533
8.440000,3.077243
8.450000,3.078951
8.460000,3.080658
8.470000,3.082362
8.480000,3.084064
8.490000,3.085765
8.500000,3.087463
8.510000,3.089159
8.520000,3.090853
8.530000,3.092546
8.540000,3.094236
8.550000,3.095924
8.560000,3.097611
8.570000,3.099295
8.580000,3.100978
8.590000,3.102658
8.600000,3.104337
8.610000,3.106013
8.620000,3.107688
8.630000,3.109361
8.640000,3.111031
8.650000,3.112700
8.660000,3.114367
8.670000,3.116032
8.680000,3.117695
8.690000,3.119356
8.700000,3.121015
8.710000,3.122673
8.720000,3.124328
8.730000,3.125982
8.740000,3.127633
8.750000,3.129283
8.760000,3.130931
8.770000,3.132577
8.780000,3.134221
8.790000,3.135863
8.800000,3.137504
8.810000,3.139142
8.820000,3.140779
8.830000,3.142413
8.840000,3.144046
8.850000,3.145678
8.860000,3.147307
8.870000,3.148934
8.880000,3.150560
8.890000,3.152183
8.900000,3.153805
8.910000,3.155425
8.920000,3.157044
8.930000,3.158660
8.940000,3.160275
8.950000,3.161888
8.960000,3.163499
8.970000,3.165108
8.980000,3.166715
8.990000,3.168321
9.000000,3.169925
9.010000,3.171527
9.020000,3.173127
9.030000,3.174726
9.040000,3.176323
9.050000,3.177918
9.060000,3.179511
9.070000,3.181103
9.080000,3.182692
9.090000,3.184280
9.100000,3.185867
9.110000,3.187451
9.120000,3.189034
9.130000,3.190615
9.140000,3.192194
9.150000,3.193772
9.160000,3.195348
9.170000,3.196922
9.180000,3.198494
9.190000,3.200065
9.200000,3.201634
9.210000,3.203201
9.220000,3.204767
9.230000,3.206331
9.240000,3.207893
9.250000,3.209453
9.260000,3.211012
9.270000,3.212569
9.280000,3.214125
9.290000,3.215679
9.300000,3.217231
9.310000,3.218781
9.320000,3.220330
9.330000,3.221877
9.340000,3.223423
9.350000,3.224966
9.360000,3.226509
9.370000,3.228049
9.380000,3.229588
9.390000,3.231125
9.400000,3.232661
9.410000,3.234195
9.420000,3.235727
9.430000,3.237258
9.440000,3.238787
9.450000,3.240314
9.460000,3.241840
9.470000,3.243364
9.480000,3.244887
9.490000,3.246408
9.500000,3.247928
9.510000,3.249445
9.520000,3.250962
9.530000,3.252476
9.540000,3.253989
9.550000,3.255501
9.560000,3.257011
9.570000,3.258519
9.580000,3.260026
9.590000,3.261531
9.600000,3.263034
9.610000,3.264536
9.620000,3.266037
9.630000,3.267536
9.640000,3.269033
9.650000,3.270529
9.660000,3.272023
9.670000,3.273516
9.680000,3.275007
9.690000,3.276497
9.700000,3.277985
9.710000,3.279471
9.720000,3.280956
9.730000,3.282440
9.740000,3.283922
9.750000,3.285402
9.760000,3.286881
9.770000,3.288359
9.780000,3.289835
9.790000,3.291309
9.800000,3.292782
9.810000,3.294253
9.820000,3.295723
9.830000,3.297191
9.840000,3.298658
9.850000,3.300124
9.860000,3.301588
9.870000,3.303050
9.880000,3.304511
9.890000,3.305971
9.900000,3.307429
9.910000,3.308885
9.920000,3.310340
9.930000,3.311794
9.940000,3.313246
9.950000,3.314697
9.960000,3.316146
9.970000,3.317594
9.980000,3.319040
9.990000,3.320485
10.000000,3.321928
